@relation sms_spam_proiektua-weka.filters.supervised.instance.Resample-B0.0-S50-Z80.0-no-replacement

@attribute Text string
@attribute class_label {ham,spam}

@data
'HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.',ham
'I\'m in town now so i\'ll jus take mrt down later.',ham
'Haha, that was the first person I was gonna ask',ham
'Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!',ham
'Haha mayb u\'re rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.',ham
'U r too much close to my heart. If u go away i will be shattered. Plz stay with me.',ham
'Awesome, that gonna be soon or later tonight?',ham
'No current and food here. I am alone also',ham
'Its ok..come to my home it vl nice to meet and v can chat..',ham
'Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..',ham
'We\'re all getting worried over here, derek and taylor have already assumed the worst',ham
'Nope i\'m not drivin... I neva develop da photos lei...',ham
'Si si. I think ill go make those oreo truffles.',ham
'Oops sorry. Just to check that you don\'t mind picking me up tomo at half eight from station. Would that be ok?',ham
'No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we\'re hardcore',ham
'Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx',ham
'Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..',ham
'Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..',ham
'Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..',ham
'But i\'ll b going 2 sch on mon. My sis need 2 take smth.',ham
'HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX',ham
'yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke',ham
'Prepare to be pounded every night...',ham
'Or remind me in a few hrs.',ham
'Great. P diddy is my neighbor and comes for toothpaste every morning',ham
'Now only i reached home. . . I am very tired now. . I will come tomorro',ham
'Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe',ham
'Mm umma ask vava also to come tell him can play later together',ham
'But am going to college pa. What to do. are else ill come there it self. Pa.',ham
'Aight should I just plan to come up later tonight?',ham
'Thanks for loving me so. You rock',ham
'Just got up. have to be out of the room very soon. …. i hadn\'t put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.',ham
'In e msg jus now. U said thanks for gift.',ham
'Cool, text me when you\'re parked',ham
'Yo! Howz u? girls never rang after india. L',ham
'Do you know where my lab goggles went',ham
'Re your call; You didn\'t see my facebook huh?',ham
'ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG',ham
'Have a good trip. Watch out for . Remember when you get back we must decide about easter.',ham
'It shall be fine. I have avalarr now. Will hollalater',ham
'I have no money 4 steve mate! !',ham
'Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.',ham
'Went to pay rent. So i had to go to the bank to authorise the payment.',ham
'How abt making some of the pics bigger?',ham
'Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of \'terrorist\' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.',ham
'I like you peoples very much:) but am very shy pa.',ham
'Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx',ham
'Hi! You just spoke to MANEESHA V. We\'d like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.',ham
'Is that what time you want me to come?',ham
'Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...',ham
'Hi elaine, is today\'s meeting confirmed?',ham
'Of course. I guess god\'s just got me on hold right now.',ham
'Did you see that film:)',ham
'Did you try making another butt.',ham
'* Am on a train back from northampton so i\'m afraid not!',ham
'Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \'DRINK\'. . . But don\'t \'DRIVE \'',ham
'Omg Joanna is freaking me out. She\'s looked thru all my friends to find photos of me. And then she\'s asking about stuff on my MySpace which I haven\'t even logged on in like a year. :/',ham
'Like I made him throw up when we were smoking in our friend\'s car one time, it was awesome',ham
'Webpage s not available!',ham
'Ambrith..madurai..met u in arun dha marrge..remembr?',ham
'Yes i will be there. Glad you made it.',ham
'Hey you can pay. With salary de. Only  &lt;#&gt; .',ham
'Thanks. It was only from tescos but quite nice. All gone now. Speak soon',ham
'excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?',ham
'That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.',ham
'Well she\'s in for a big surprise!',ham
'Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh',ham
'Just arrived, see you in a couple days &lt;3',ham
'I‘m going to try for 2 months ha ha only joking',ham
'Lol ... I really need to remember to eat when I\'m drinking but I do appreciate you keeping me company that night babe *smiles*',ham
'Yeah, we got one lined up for us',ham
'Yup i\'m free...',ham
'Ü neva tell me how i noe... I\'m not at home in da aft wat...',ham
'I\'m at bruce &amp; fowler now but I\'m in my mom\'s car so I can\'t park (long story)',ham
'Sorry da thangam, very very sorry i am held up with prasad.',ham
'As per your request \'Melle Melle (Oru Minnaminunginte Nurungu Vettam)\' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham
'Looks like you found something to do other than smoke, great job!',ham
'Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!',ham
'K. I will sent it again',ham
'What time. I‘m out until prob 3 or so',ham
'Or ill be a little closer like at the bus stop on the same street',ham
'If I was I wasn\'t paying attention',ham
'Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .',ham
'Sos! Any amount i can get pls.',ham
'Sounds great! Are you home now?',ham
'wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \'KUDI\'yarasu dhina vaazhthukkal. ..',ham
'Hey babe, sorry i didn\'t get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn\'t go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don\'t know if it might be cheaper to find someone there ? We don\'t have any second hand machines at all right now, let me know what you want to do babe',ham
'Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it\'s impossible between us?',ham
'Yeah but which is worse for i',ham
'Thts god\'s gift for birds as humans hav some natural gift frm god..',ham
'Busy here. Trying to finish for new year. I am looking forward to finally meeting you...',ham
'Big brother‘s really scraped the barrel with this shower of social misfits',ham
'But i dint slept in afternoon.',ham
'Sorry, I\'ll call later',ham
'Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng',ham
'WHAT TIME U WRKIN?',ham
'K:)k.are you in college?',ham
'Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?',ham
'Where did u go? My phone is gonna die you have to stay in here',ham
'Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.',ham
'Good morning, my boytoy! How\'s those yummy lips ? Where\'s my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?',ham
'Dont you have message offer',ham
'Sorry, I\'ll call later',ham
'A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked \'hw cn u run so fast?\' D boy replied \'Boost is d secret of my energy\' n instantly d girl shouted \'our energy\' n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8',ham
'Aight, I\'ll text you when I\'m back',ham
'Yeah why not, is the gang all ready',ham
'It only does simple arithmetic not percentages.',ham
'I can\'t believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight',ham
', how\'s things? Just a quick question.',ham
'It\'s ok, at least armand\'s still around',ham
'Small problem in auction:)punj now asking tiwary',ham
'naughty little thought: \'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt',ham
'Pls help me tell sura that i\'m expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks',ham
'Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...',ham
'is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?',ham
'Oh...i asked for fun. Haha...take care. ü',ham
'Wat time do u wan 2 meet me later?',ham
'Havent still waitin as usual... Ü come back sch oredi?',ham
'Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.',ham
'\'AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.\'',ham
'I guess you could be as good an excuse as any, lol.',ham
'University of southern california.',ham
'You\'ve already got a flaky parent. It\'snot supposed to be the child\'s job to support the parent...not until they\'re The Ride age anyway. I\'m supposed to be there to support you. And now i\'ve hurt you. unintentional. But hurt nonetheless.',ham
'My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!',ham
'Aight well keep me informed',ham
'You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.',ham
'No it will reach by 9 only. She telling she will be there. I dont know',ham
'Great escape. I fancy the bridge but needs her lager. See you tomo',ham
'Nt joking seriously i told',ham
'Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.',ham
'Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke',ham
'Is toshiba portege m100 gd?',ham
'Yep, at derek\'s house now, see you Sunday &lt;3',ham
'not that I know of, most people up here are still out of town',ham
'There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?',ham
'Pathaya enketa maraikara pa\'',ham
'I dunno lei... Like dun haf...',ham
'Hai priya are you right. What doctor said pa. Where are you.',ham
'Go where n buy? Juz buy when we get there lar.',ham
'Sorry, was in the bathroom, sup',ham
'\'HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U\'',ham
'Sure! I am driving but will reach my destination soon.',ham
'By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How\'s work and the ladies',ham
'Who u talking about?',ham
'Nope but i\'ll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)',ham
'Lmao ok I wont be needing u to do my hair anymore.',ham
'And is there a way you can send shade\'s stuff to her. And she has been wonderful too.',ham
'Need a coffee run tomo?Can\'t believe it\'s that time of week already',ham
'By the way, i\'ve put a skip right outside the front of the house so you can see which house it is. Just pull up before it.',ham
